,date,decision,opponent,opponent_0,opponent_0_br_id,opponent_br_id,result,title_fight,venue,w-l-d,alias_x,birth name_x,birth place_x,born_x,bouts_x,br_id_x,career_x,debut_x,division_x,draws_x,height_x,losses_x,manager/agent_x,name_x,nationality_x,promoter_x,reach_x,residence_x,rounds_x,sex_x,stance_x,status_x,titles held_x,wins_x,alias_y,birth name_y,birth place_y,born_y,bouts_y,br_id_y,career_y,debut_y,division_y,draws_y,height_y,losses_y,manager/agent_y,name_y,nationality_y,promoter_y,reach_y,residence_y,rounds_y,sex_y,stance_y,status_y,titles held_y,wins_y
0,2019-10-11,L,Roberto Ramirez*,Luis Enrique Luna,336398,501818,TKO,FALSE,"Gimnasio Burocratas, Tijuana",21 2 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,Rifle,,,1993-01-19  / age 26,25,501818,,2011-12-03,light,1,,2,,Roberto Ramirez,Mexico,,,"Tijuana, Baja California, Mexico",87,male,orthodox,,,22
1,2019-09-13,L,Juan Garcia Mendez,Luis Enrique Luna,336398,493038,RTD,FALSE,"Centro Recreativo Juventud 2000 , Mexicali",19 4 2,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-17,W,Giovany Morales Santos,Luis Enrique Luna,336398,731087,MD,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",0 5 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0
3,2019-02-02,W,Manuel David Lugo,Luis Enrique Luna,336398,474319,SD,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",11 6 2,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,Money,,Mexico,1990-06-26  / age 29,25,474319,,2008-08-30,bantam,2,,10,,Manuel David Lugo,Mexico,,,"Los Mochis, Sinaloa, Mexico",117,male,,,,12
4,2018-12-14,W,Gonzalo Paul Gonzalez,Luis Enrique Luna,336398,843176,UD,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",1 0 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
5,2018-08-14,L,Ramiro Cesena,Luis Enrique Luna,336398,826609,TKO,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",2 0 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
6,2011-12-02,L,Jorge Martinez,Luis Enrique Luna,336398,213731,TKO,FALSE,"Gimnasio Auditorio Jorge Campos, La Paz",9 9 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
7,2011-10-08,L,Ricardo Alvarez,Luis Enrique Luna,336398,459569,KO,FALSE,Los Cabos,14 1 2,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
8,2011-10-08,W,Luis Antonio Ramirez,Luis Enrique Luna,459569,336398,TKO,FALSE,"Gimnasio Auditorio Jorge Campos, La Paz",0 1 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
9,2009-08-01,L,Martin Fing,Luis Enrique Luna,336398,/60626,KO,FALSE,"Modelo Center, La Paz",14 18 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
10,2009-06-20,W,Oscar Aguilar,Luis Enrique Luna,336398,501419,KO,,"Modelo Center, La Paz",debut,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
11,2009-05-15,W,Francisco Flores,Luis Enrique Luna,336398,125345,UD,FALSE,"Modelo Center, La Paz",1 0 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
12,2009-03-14,L,Martin Fing,Luis Enrique Luna,336398,/60626,TKO,FALSE,"Modelo Center, La Paz",13 17 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
13,2008-10-31,W,Ricardo Garcia Miranda,Luis Enrique Luna,336398,335129,KO,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",2 4 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
14,2008-09-13,W,Luis Antonio Ramirez,Luis Enrique Luna,336398,469262,RTD,FALSE,"Estadio de Beisbol Arturo C. Nahl, La Paz",debut,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
15,2008-06-14,L,Nery Saguilan,Luis Enrique Luna,336398,392248,UD,FALSE,"Estadio de Beisbol Arturo C. Nahl, La Paz",11 0 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,Pantera,,"Mexico City, Distrito Federal, Mexico",1988-02-20  / age 31,54,392248,,2007-04-27,super light,1,5′ 7″ / 170cm,14,,Nery Saguilan,Mexico,,,"Mexico City, Distrito Federal, Mexico",380,male,orthodox,,,39
16,2008-04-18,W,Jose Rivera,Luis Enrique Luna,336398,/52632,TKO,FALSE,"Deportivo Corona, La Paz",1 21 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
17,2008-02-29,W,Mario Espinoza,Luis Enrique Luna,336398,107667,KO,FALSE,"Estadio de Beisbol Arturo C. Nahl, La Paz",debut,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
18,2007-09-28,W,Maquina Mendoza,Luis Enrique Luna,336398,425610,KO,FALSE,"Foro Cheve & Music, La Paz",debut,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
19,2007-08-31,L,Miguel Garcia,Luis Enrique Luna,336398,378878,RTD,FALSE,"Deportivo Corona, La Paz",2 1 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
20,2006-12-01,W,Juan Rivera,Luis Enrique Luna,336398,368809,TKO,FALSE,"Estadio de Beisbol Arturo C. Nahl, La Paz",0 2 0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
21,2006-09-01,L,Efren Guerrero,Luis Enrique Luna,336398,182085,MD,FALSE,Loreto,12 4 3,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
22,2006-06-17,W,Oscar Espinoza,Luis Enrique Luna,336398,/44443,KO,FALSE,Loreto,debut,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
23,2005-12-02,W,Rafael Almaras,Luis Enrique Luna,336398,314921,KO,FALSE,"Estadio de Beisbol Arturo C. Nahl, La Paz",0 0 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
24,2005-10-29,W,Edgar Burgoin,Luis Enrique Luna,336398,314920,KO,,"Estadio de Beisbol Arturo C. Nahl, La Paz",0 0 1,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
25,2019-08-31,L,Erick Gonzalez,Saul Alejandro Gonzalez Meza,800136,831022,TKO,FALSE,"Arena La Paz, La Paz",3 0 1,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
26,2019-01-26,L,Kaemy Cloutier,Saul Alejandro Gonzalez Meza,800136,845593,UD,FALSE,"Montreal Casino, Montreal",1 0 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
27,2018-12-15,W,Jesus Angulo,Saul Alejandro Gonzalez Meza,800136,805926,KO,FALSE,"Auditorio Municipal, Cabo San Lucas",1 1 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
28,2018-06-22,W,Alfredo Banaga,Saul Alejandro Gonzalez Meza,800136,445784,TKO,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",6 24 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
29,2018-02-16,L,Aleem Jumakhonov,Saul Alejandro Gonzalez Meza,800136,680510,KO,FALSE,"Salon Mezzanine, Tijuana",6 1 1,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
30,2017-12-04,W,Carlos Lozano*,Saul Alejandro Gonzalez Meza,800136,744390,KO,FALSE,"Arena California, La Paz",2 3 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2
31,2017-09-29,W,Alfredo Banaga,Saul Alejandro Gonzalez Meza,800136,445784,UD,FALSE,La Paz,6 23 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
32,2017-08-19,L,Luis Carlos Lugo,Saul Alejandro Gonzalez Meza,800136,486624,KO,FALSE,"Plaza de Toros La Sanluquena, Los Cabos",17 6 3,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
33,2016-12-17,L,Edson Flores,Saul Alejandro Gonzalez Meza,800136,765697,KO,,"Gimnasio UAT, Reynosa",2 0 0,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
34,2019-05-03,L,Hanzel Martinez*,Yonatan Perez Hernandez,641426,489763,MD,FALSE,"Centro de Eventos, Tijuana",23 3 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,Rude Boy,,"Tijuana, Baja California, Mexico",1991-11-21  / age 28,28,489763,,2009-03-28,super bantam,0,5′ 8″ / 173cm,3,,Hanzel Martinez,Mexico,,65½″ / 166cm,"Tijuana, Baja California, Mexico",115,male,orthodox,,,25
35,2019-04-27,W,Gilbert Garcia,Yonatan Perez Hernandez,641426,811845,MD,FALSE,"Cheer's Bar, Tijuana",6 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
36,2018-12-22,L,Juan Ramon Bernal,Yonatan Perez Hernandez,641426,561924,SD,FALSE,"Auditorio Municipal Fausto Gutiérrez Moreno, Tijuana",6 5 1,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
37,2018-11-09,L,Eric Estrada,Yonatan Perez Hernandez,641426,845136,KO,FALSE,"Big Punch Arena, Tijuana",1 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
38,2018-10-06,L,Jesus Ramon Lugo,Yonatan Perez Hernandez,641426,824200,TKO,FALSE,"Gasmart Stadium, Tijuana",2 1 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
39,2018-09-23,L,Ryan Lee Allen,Yonatan Perez Hernandez,641426,748370,UD,FALSE,"Rancho Grande Bar, Tijuana",5 2 1,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
40,2018-04-28,L,Jose Maria Cardenas,Yonatan Perez Hernandez,641426,701331,TKO,,"Plaza de Toros Caliente, Tijuana",14 2 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
41,2018-02-16,L,Brandon Valdes,Yonatan Perez Hernandez,641426,750565,RTD,FALSE,"Salon Mezzanine, Tijuana",9 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,"Barranquilla, Colombia",1998-09-03  / age 21,13,750565,,2016-03-11,super bantam,0,,0,,Brandon Valdes,Colombia,,,"Barranquilla, Colombia",52,male,,,,13
42,2017-11-11,L,Darren Cunningham*,Yonatan Perez Hernandez,641426,770824,UD,FALSE,"Casino Hipodromo Agua Caliente, Tijuana",5 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,DC3,,"Saint Louis, Missouri, USA",1997-04-30  / age 22,10,770824,,2016-08-12,super bantam,0,5′ 6″ / 168cm,0,,Darren Cunningham,USA,,,"North Las Vegas, Nevada, USA",38,male,,,,10
43,2017-11-11,D,Julio Cesar Castillo,Yonatan Perez Hernandez,770824,641426,SD,FALSE,"Gimnasio Independencia, Tijuana",9 2 3,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
44,2017-10-14,L,Erick Gonzalez Hernandez,Yonatan Perez Hernandez,641426,693999,SD,FALSE,"Casino Hipodromo Agua Caliente, Tijuana",10 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
45,2017-07-15,L,Luis Gerardo Castillo,Yonatan Perez Hernandez,641426,731085,TKO,FALSE,"Auditorio Municipal, Cabo San Lucas",19 1 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
46,2015-10-02,W,Cesar Reyes,Yonatan Perez Hernandez,641426,495063,RTD,FALSE,"Arena California, La Paz",2 8 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
47,2014-10-17,W,Gabriel Plata,Yonatan Perez Hernandez,641426,603664,TKO,FALSE,La Paz,1 4 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
48,2014-09-12,W,Gabriel Plata,Yonatan Perez Hernandez,641426,603664,UD,FALSE,"Arena California, La Paz",1 3 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
49,2014-03-15,L,Yohari Martinez,Yonatan Perez Hernandez,641426,680671,PTS,FALSE,"Estadio de Beisbol, Los Cabos",1 0 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
50,2012-07-27,L,Eliud De los Santos,Yonatan Perez Hernandez,641426,582751,UD,,,0 1 0,,,,1998-05-09  / age 21,17,641426,,2012-07-27,feather,1,,12,,Yonatan Perez Hernandez,Mexico,,,"La Paz, Baja California Sur, Mexico",64,male,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
51,2019-11-30,W,Gerardo Avila,Jonathan Gonzales,909865,835852,UD,,"Auditorio Municipal, Cabo San Lucas",2 1 0,,,,,1,909865,,2019-11-30,super welter,0,,0,,Jonathan Gonzales,,,,"La Paz, Baja California Sur, Mexico",4,male,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
52,2019-12-13,S,Vincent Avina,Carlos Lozano,744390,843173,,FALSE,"Auditorio Municipal, Tijuana",3 0 1,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
53,2019-10-04,L,Erick Navarro,Carlos Lozano,744390,849839,SD,FALSE,"Arena California, La Paz",3 0 0,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
54,2017-12-04,L,Saul Alejandro Gonzalez Meza,Carlos Lozano,744390,800136,KO,FALSE,"Arena California, La Paz",1 2 0,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,"Baja California Sur, Mexico",1994-11-30  / age 25,9,800136,,2016-12-17,feather,0,,5,,Saul Alejandro Gonzalez Meza,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,4
55,2017-09-29,W,Jovany Morales,Carlos Lozano,744390,738684,UD,FALSE,La Paz,1 0 0,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,6,738684,,2015-10-02,light,0,,4,,Jovany Morales,Mexico,,,"La Paz, Baja California Sur, Mexico",23,male,,,,2
56,2017-07-14,W,Alfredo Banaga,Carlos Lozano,744390,445784,MD,FALSE,La Paz,6 21 0,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
57,2016-10-29,L,Sergio Alfredo Chirino Sanchez,Carlos Lozano,744390,781107,UD,FALSE,"Auditorio Municipal, Cabo San Lucas",debut,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
58,2016-05-21,L,Julian Orozco,Carlos Lozano,744390,761533,UD,FALSE,"Auditorio de Todos Santos, La Paz",debut,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
59,2015-11-14,L,Luis Gerardo Castillo,Carlos Lozano,744390,731085,UD,,Cabo San Lucas,6 0 0,,,,,7,744390,,2015-11-14,feather,0,,5,,Carlos Lozano,Mexico,,,"La Paz, Baja California Sur, Mexico",29,male,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
60,2019-11-16,W,Raul Hinojosa,Hector Coronado,846258,906049,TKO,FALSE,"Event Center, San Antonio",debut,,,"Houston, Texas, USA",,4,846258,,2018-06-16,welter,0,5′ 11″ / 180cm,0,,Hector Coronado,USA,,,"Del Rio, Texas, USA",10,male,orthodox,,,4,,,,,,,,,,,,,,,,,,,,,,,,
61,2019-07-27,W,Adam Ealoms,Hector Coronado,846258,530799,UD,FALSE,"Event Center, Floresville",3 17 3,,,"Houston, Texas, USA",,4,846258,,2018-06-16,welter,0,5′ 11″ / 180cm,0,,Hector Coronado,USA,,,"Del Rio, Texas, USA",10,male,orthodox,,,4,,,"Bryan, Texas, USA",1976-10-17  / age 43,25,530799,,2010-03-06,super welter,3,5′ 9″ / 175cm,18,,Adam Ealoms,USA,,,"Bryan, Texas, USA",103,male,southpaw,,,4
62,2019-04-20,W,Jesus Angulo*,Hector Coronado,846258,545010,TKO,FALSE,"Market Square, San Antonio",4 12 0,,,"Houston, Texas, USA",,4,846258,,2018-06-16,welter,0,5′ 11″ / 180cm,0,,Hector Coronado,USA,,,"Del Rio, Texas, USA",10,male,orthodox,,,4,,,,,,,,,,,,,,,,,,,,,,,,
63,2018-06-16,W,Carlos Eduardo Garcia,Hector Coronado,846258,846259,TKO,,"Auditorio Municipal Milo Martínez de la Rosa, Monclova",debut,,,"Houston, Texas, USA",,4,846258,,2018-06-16,welter,0,5′ 11″ / 180cm,0,,Hector Coronado,USA,,,"Del Rio, Texas, USA",10,male,orthodox,,,4,,,,,3,846259,,,super welter,0,,2,,Carlos Eduardo Garcia,,,,"Guadalupe, Nuevo León, Mexico",11,male,,,,1
64,2019-10-04,W,Jovany Morales,Johny Gonzalez,901103,738684,TKO,,"Arena California, La Paz",2 3 0,,,,,1,901103,,,middle,0,,0,,Johny Gonzalez,,,,"La Paz, Baja California Sur, Mexico",1,male,,,,1,,,,,6,738684,,2015-10-02,light,0,,4,,Jovany Morales,Mexico,,,"La Paz, Baja California Sur, Mexico",23,male,,,,2
65,2019-08-17,L,Luis Enrique Luna,Giovany Morales Santos,731087,336398,MD,FALSE,"Cancha Manuel Gómez Jiménez, La Paz",14 8 0,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,1987-08-23  / age 32,25,336398,,2005-10-29,light,0,,10,,Luis Enrique Luna,Mexico,,,"La Paz, Baja California Sur, Mexico",104,male,,,,15
66,2019-05-31,L,Francisco J Mendez,Giovany Morales Santos,731087,864882,UD,FALSE,La Paz,1 0 0,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,,2,864882,,2018-12-14,super light,0,,0,,Francisco J Mendez,,,,"La Paz, Baja California Sur, Mexico",6,male,,,,2
67,2018-02-09,L,Gerardo Garcia,Giovany Morales Santos,731087,825451,UD,FALSE,"Gimnasio Independencia, Tijuana",1 0 0,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
68,2017-07-14,L,Miguel Adolfo Yepez*,Giovany Morales Santos,731087,706469,MD,FALSE,La Paz,3 2 0,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
69,2016-09-30,L,Isai Hernandez,Giovany Morales Santos,731087,738688,UD,FALSE,La Paz,0 0 1,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
70,2015-05-30,L,Fernando Burgoin,Giovany Morales Santos,731087,731086,KO,,"Auditorio Municipal, Cabo San Lucas",1 0 0,,,,1996-11-21  / age 23,6,731087,,2015-05-30,light,0,,6,,Giovany Morales Santos,Mexico,,,"La Paz, Baja California Sur, Mexico",28,male,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
